dc:identifier,rdfs:label.fr,schema:streetAddress,schema:addressLocality,schema:postalCode,schema:email,schema:telephone,foaf:homepage_x,schema:legalName,foaf:homepage_y,type_stream
RESPIC060V505E8E,Le Croc du Lion,16 rue Charles Lemaire,Nanteuil-le-Haudouin,60440,,+33 3 44 87 98 39,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESHDF000V507JZE,Estaminet het wouwenberghof,1936 Route de Steenvoorde,Cassel,59670,jardindumontdesrecollets@gmail.com,+33 6 07 84 77 50,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC080V50UIPI,Le Dos d'Âne,1 Rue de la Dodane,Amiens,80000,ledosdaneamiens@gmail.com,+33 3 75 50 28 45,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESHDF000V507JY8,O chic & choc,2 Rue de Wormhout,Arnèke,59285,,+33 6 31 61 75 22 +33 9 83 23 38 63,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
HOTNPC000FS00010,Auberge du Bord des Eaux,23 rue du Commandant Chaumonot,Mortagne-du-Nord,59158,,,,SIM Picardie,,Restaurant
HOTHDF000V507IZG,La Chope,"17, Rue des Docks",Cambrai,59400,logis.lachope@orange.fr,+33 3 27 81 36 78,http://hotel-la-chope-cambrai.hotelmix.fr/,SIM Picardie,,Restaurant
RESPIC000V504ZXA,Hostellerie Saint-Louis,47 rue de l'Eglise,Bollezeele,59470,hostelleriesaintlouis@gmail.com,+33 3 28 68 81 83,https://www.hostelleriesaintlouis.com/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESHDF000V507JZD,T'kasteel hof,8 Rue Saint-Nicolas,Cassel,59670,estaminetkasteelhof@orange.fr,+33 3 28 40 59 29,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
HOTNPDC0001000BF,Mercure Lille Marcq en Baroeul,157 avenue de la Marne,Marcq-en-Barœul,59700,h1099@accor.com,+33 3 28 33 12 12,https://all.accor.com/hotel/1099/index.fr.shtml,SIM Picardie,,Restaurant
RESPIC0600040029,La Brasserie Parisienne,17 rue Jean Legendre,Compiègne,60200,contact@labrasserieparisienne.com,+33 3 44 42 29 77,https://labrasserieparisienne.com/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC080V503S37,Le Mathurin,"1, Place des Pilotes",Saint-Valery-sur-Somme,80230,,+33 3 22 30 08 50,http://restaurantlemathurin.fr/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC060FS001PV,La Crêperie du Parc,1 rue prince Radziwill,Ermenonville,60950,,+33 3 44 54 05 52,http://www.lacreperieduparc.fr/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC060FS001P6,Angèle,"59, rue Desgroux",Beauvais,60000,,+33 3 44 07 24 20,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
HOTPIC002FS000FA,Best Western Plus Hôtel des Francs,62 Boulevard Jeanne d'Arc Parc Gouraud,Soissons,02200,reservations@hoteldesfrancs.fr,+33 3 60 71 40 00,https://www.bestwestern.fr/fr/hotel-Soissons-Best-Western-Hotel-des-Francs-93707,SIM Picardie,,Restaurant
RESPIC060V505EEX,Le Palazzo,2 place de la République,Crépy-en-Valois,60800,,+33 3 44 39 32 83,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC002V503OG5,Poulaillon,37 rue de la Sellerie,Saint-Quentin,02100,franchise.stquentin@poulaillon.fr,+33 3 23 64 02 04,http://www.poulaillon.fr/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC060FS001QI,Le Saint-Germain,10 rue saint germain,Crépy-en-Valois,60800,lesaintgermain.sabino@gmail.com,+33 6 23 99 47 30 +33 6 73 50 48 99,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC080V513BY4,Panda Sugar Tea,63 Place René Goblet,Amiens,80000,pandasugartea@gmail.com,+33 7 69 64 48 98,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC060V508ERS,By Sam - La boutique du mezzé,20 rue des Lombards,Compiègne,60200,bysam.traiteur@gmail.com,+33 3 44 40 23 38,https://www.by-sam.com/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC080V5083P2,Le Pizzaiolo,43 chaussée marcadé,Abbeville,80100,scaperrotta.jean-paul@wanadoo.fr,+33 3 22 31 31 33,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESHDF000V507K0H,La main à la pâte,60 Rue de la Clef,Hazebrouck,59190,luciedeclerck1@gmail.com,+33 3 28 50 08 16,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC080V512NDE,La Cabine de Mouné,1015 Boulevard du Général Sizaire,Cayeux-sur-Mer,80410,bonjour@lacabinedemoune.fr,,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC080FS001Q2,Le Ricolo,2 rue des Ecoles,Le Crotoy,80550,stephautb@gmail.com,+33 3 22 20 39 09,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC080V506SFH,L'Auberge Picarde,Place de la Gare,Chépy,80210,auberge.picarde@gmail.com,+33 3 22 26 20 78,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESHDF000V507E7G,La Salle à Manger,2071 Avenue de Petite Synthe,Dunkerque,59640,bertrandbonvoisin@hotmail.com,+33 3 28 60 33 94 +33 6 72 54 39 45,http://www.lapparttraiteur.com/lsam/salle_a_manger.html,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC080FS001Q4,Le Buzz,"3, rue des Sergents",Amiens,80000,lavillettestephane@orange.fr,+33 3 28 80 76 21,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
HOTNPC000FS0002W,Park Inn by Radisson Lille Grand Stade,211 Boulevard de Tournai,Villeneuve-d'Ascq,59650,info.lille@parkinn.com,+33 3 20 64 40 00,https://www.radissonhotels.com/fr-fr/hotels/park-inn-lille-grand-stade,SIM Picardie,,Restaurant
RESPIC0020040031,Cafétéria Cora,"3, Avenue Raymonde Fiolet",Soissons,02207,RES-SO@cora.fr,+33 3 23 73 88 28,http://www.cora.fr/soissons/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESHDF000V507FLZ,Restaurant Meert,27 Rue Esquermoise,Lille,59800,,+33 3 20 57 93 93,https://www.meert.fr/content/9-notre-restaurant-de-lille,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC080FS0013G,Le Chancelor,"1, Place Aguesseau",Amiens,80000,,+33 3 22 91 46 69,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC002V50Y6UH,L'Estaminet,Esplanade du château,Château-Thierry,02400,lestaminetduchateau@gmail.com,+33 6 51 89 34 03,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC060V509NL3,Les Jardins de l'Uzine,Rue Louis Denoual,Bornel,60540,jb.creations.60@hotmail.com,+33 3 75 41 14 13,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESHDF000V507EKB,L'Aubette,Avenue Félix Baert,Bergues,59380,celineleblon@hotmail.com,+33 3 28 20 22 24,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC0800020129,La Mangeoire,"3, Rue des Sergents",Amiens,80000,lamangeoire2@gmail.com,+33 3 22 91 11 28,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESHDF000V5081MD,Le Haut de Cassel (salle de réception),10 Rue Bollaert-le-Gavrian,Cassel,59670,contact@la-ducasse.fr le.saint.exupery@orange.fr,+33 6 70 20 22 98,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC000V50500Z,Le Château de la Motte,14 rue de la Motte,Liessies,59740,contact@chateaudelamotte.fr,+33 3 27 61 81 94,https://www.chateaudelamotte.fr/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
HOTPIC060FS000DJ,Auberge du Jeu de Paume,"4, rue du Connétable",Chantilly,60500,info@aubergedujeudepaume.fr reservations@aubergedujeudepaume.fr,+33 3 44 65 50 00,http://www.aubergedujeudepaumechantilly.fr/,SIM Picardie,,Restaurant
RESPIC060FS00164,L'Avenue,3 avenue du Maréchal Joffre,Chantilly,60500,contact@hotel-avenue-chantilly.com,+33 3 44 57 02 55,http://www.hotel-avenue-chantilly.com/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
HOTNPDC000100049,Hôtel Les Paturelles,40 route d'Etroeungt,Avesnelles,59440,,,,SIM Picardie,,Restaurant
HOTPIC060FS0002M,Ibis Beauvais Aéroport,1 rue Jacques Goddet La Marette ZAC la Marette,Beauvais,60000,,,,SIM Picardie,,Restaurant
RESHDF000V507FM2,La Table,32 Rue de la Barre,Lille,59800,clarance@clarancehotel.com,+33 3 59 36 35 59,https://www.clarancehotel.com/fr/page/hotel-restaurant-gastronomique-lille.7558.html,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC080V50UILP,Corso,10 rue Lamartine,Amiens,80000,hB5r0@accor.com,+33 3 75 14 05 00,https://restaurants.accor.com/fr/restaurant-B5R0_R001-corso-amiens.shtml,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC080V50STS4,L'Escale Gourmande,13 Avenue du Maréchal Foch,Mers-les-Bains,80350,contact@specialitesduterroir.fr lescale.gourmande@orange.fr,+33 2 35 50 97 86,http://www.specialitesduterroir.fr/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC080FS001O1,CAFÉ DU COMMERCE,rue du 11 novembre,Quesnoy-sur-Airaines,80270,,+33 3 22 29 46 55,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC0800020109,Au Bon Accueil,"3, Chaussée Thiers",Quevauvillers,80710,lebonacceuil@orange.fr,+33 3 22 90 80 25,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC000V504WL8,Restaurant Poivre Rouge,25 rue du Canton du Cailloutis,Loon-Plage,59279,levaroy@orange.fr,+33 3 28 63 74 89,https://www.poivre-rouge.com/accueil,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC0800030017,Le Casino,800 Boulevard du Général Sizaire,Cayeux-sur-Mer,80410,cayeuxloisirs@gmail.com,+33 3 22 26 71 56,http://casino-cayeux.fr/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC060FS001MS,Restaurant du Golf des Templiers,"7, rue de la commanderie",Ivry-le-Temple,60173,restaurant.templiers@orange.fr,+33 3 44 08 84 27,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC080V50NIND,La Flibustière,5 Boulevard Michel Couillet,Ault,80460,gerald.pailloux@gmail.com,+33 6 81 73 84 05,http://flibustier-nelson.blogspot.com/2009/07/blog-post.html,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC080V5131AC,Les Jardins de la Terrasse (Hôtel la Terrasse),1461 avenue de la plage,Fort-Mahon-Plage,80120,info@hotellaterrasse.com,+33 3 22 23 37 77,http://www.hotellaterrasse.com/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC080V50X50U,Bonnaire traiteur,72 Rue des Jacobins,Amiens,80000,amiens@bonnaire.fr,+33 3 65 89 05 00,https://www.bonnaire.fr/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC0020020019,Le Relais Charlemagne,4 Route de Laon,Samoussy,02840,relais.charlemagne@wanadoo.fr,+33 3 23 22 21 50,http://www.lerelaischarlemagne.fr/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC002FS00069,La Tour de Crécy,1 Place des Alliés,Crécy-sur-Serre,02270,,+33 3 23 80 80 11,https://www.hotel-restaurant-laon.fr/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
HOTPIC0020010268,Domaine de Barive - Les Maisons Privées,Domaine de Barive,Sainte-Preuve,02350,contact@lesepicuriens.com,+33 3 23 22 15 15,https://www.domainedebarive.com/,SIM Picardie,,Restaurant
RESHDF000V507FLS,Le Petit Roubaix,3 Rue de l'Espérance,Roubaix,59100,tridontlaurent59@gmail.com,+33 3 20 70 68 63,http://lepetitroubaix.com/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC060V50FVRS,Potiron & Co,64 Rue des Jacobins,Beauvais,60000,potiron.bvs@outlook.fr,+33 3 60 36 87 52,https://www.potironandco.fr/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESHDF000V507FN7,Monsieur Jean,12 Rue Pierre Mauroy,Lille,59800,meurinlille@gmail.com,+33 3 28 07 70 72,https://www.restaurant-monsieurjean.fr/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESHDF000V507JYL,Le concept,29 Rue d'Ypres,Bailleul,59270,thierry.luttun@orange.fr,+33 3 28 49 04 92 +33 7 66 80 58 43,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC060V509AQC,Hôtel Saint Pierre,1 rue de la Paix,Formerie,60220,jf.loncke@sfr.fr,+33 3 44 46 17 15,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC080FS001O4,O'Brien café,17 Place du Marché,Mers-les-Bains,80350,obriencafe@hotmail.fr,+33 2 24 65 63 25,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC080V50U29M,Rozana,12 Place de l''Hôtel de Ville,Amiens,80000,restaurant@rozana.fr,+33 3 22 43 81 21,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC1600000087,Pizza Times,13 rue de Paris,Compiègne,60200,contact@pizzatimes.fr,+33 3 44 93 00 00,http://www.pizzatimes-compiegne.fr/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC1600000042,Restaurant du Golf de Rebetz,5 chemin de Rebetz,Chaumont-en-Vexin,60240,golf@rebetz.com,+33 3 44 49 15 54,http://www.rebetz.com/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESHDF000V507K36,Le faucon,5 Grand Place Norbert Segard,Steenvoorde,59114,,+33 3 28 43 30 77,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
HOTPIC060V5076J1,La Cité Suspendue,Parc Astérix,Plailly,60128,,,,SIM Picardie,,Restaurant
RESPIC060V508U9A,Akturk Kudret,326 Rue de Paris,Ribécourt-Dreslincourt,60170,,+33 3 44 36 67 37,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC060V503N1S,Burger King Compiègne,2 Avenue Henri Adnot,Compiègne,60200,,+33 3 65 52 00 62,https://www.burgerking.fr/restaurant/compiegne-mercieres,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESHDF000V507JZB,Le panoramic,"4 bis, Grand Place",Cassel,59670,contact@lepanoramic-cassel.com,+33 3 28 41 12 85 +33 6 80 72 55 32,http://lepanoramic-cassel.com/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC080FS001MU,TOP PIZZA,21 rue Amand de Vienne,Montdidier,80500,,+33 3 22 78 39 59,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC080V50DLMC,Le Passe Pierre,868 avenue de la plage,Fort-Mahon-Plage,80120,accueil@casino-secfm.fr,+33 3 22 19 26 50,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC080V518M2P,Le Sphinx,10 Place Saint-Michel,Amiens,80000,contact@lesphinxamiens.com,+33 3 22 44 06 23,https://lesphinxamiens.com/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC080FS0018T,Restaurant l'Aquarelle,16 avenue de l'Arc,Longueau,80330,reception@theoriginalshotels-amiens.com,+33 3 22 47 19 19,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC0800020255,Oz'ange,"14-16, Rue Cormont",Amiens,80000,,+33 3 22 91 27 83,https://fr-fr.facebook.com/pages/Ozange/172164552827909,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
HOTPIC060FS0000A,Hôtel Victor,15 place Jeanne Hachette,Beauvais,60000,victor.beauvais@orange.fr,+33 3 44 10 00 59,https://www.victor-hotel-beauvais.com/,SIM Picardie,,Restaurant
RESHDF000V507FHR,L'instant chez Jérem,1 Rue de la Mairie,Marpent,59164,,+33 3 27 62 05 77,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
HOTPIC0800010001,Mercure Abbeville Centre - Porte de la Baie de Somme,"19, place du Pilori",Abbeville,80100,H5440-GM@accor.com,+33 3 22 24 00 42,http://www.mercure.com/,SIM Picardie,,Restaurant
HOTNPDC0001000AS,Holiday Inn Lille Ouest Englos,impasse Bertha,Englos,59320,,,,SIM Picardie,,Restaurant
RESPIC080FS001RT,Le Mini-Golf,"22 bis, Quai du Romerel",Saint-Valery-sur-Somme,80230,,+33 3 22 60 80 43,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC080V50DRLW,Au P'tit Matelot,12 rue Victor Petit,Le Crotoy,80550,auptitmatelot@orange.fr,+33 3 22 27 07 06,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC0800020160,Le Port Saint Leu,"45/47, Quai Bélu",Amiens,80000,contact@portsaintleu.fr,+33 3 22 80 00 73,https://www.portsaintleu.fr/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
HOTPIC1600000356,Campanile Villers Saint-Paul,3 rue du Marais Le parc de Villers,Villers-Saint-Paul,60870,,,,SIM Picardie,,Restaurant
RESPIC080V50FQU0,La Tablée du Marquenterre,25 bis chemin des Garennes,Saint-Quentin-en-Tourmont,80120,,+33 3 22 25 20 72,https://www.baiedesomme.fr/themes/?lang=1&id_lieu=14&id_article=5640,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESHDF000V507VT1,Rozo,34 Rue Raymond Derain,Marcq-en-Barœul,59700,contact@restaurant-rozo.com,+33 3 62 27 72 52,https://restaurant-rozo.fr/fr/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC080V50UIY5,Au Fût et à Mesure,4 Place Parmentier,Amiens,80000,amiens@aufut.fr,+33 3 22 80 15 86 +33 6 15 05 59 55,http://aufutetamesure.fr/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESHDF000V507JHC,La Buissonnière,"92, rue Victor Watremez",Beauvois-en-Cambrésis,59157,la.buissonnerie@orange.fr,+33 3 27 85 29 97,http://www.buissonniere-restaurant-beauvois.fr/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESHDF000V507FIM,La Taverne du Petit Wasquehal,2 Rue Faidherbe,Wasquehal,59290,,+33 3 20 72 02 27,https://lepetitwasquehal.fr/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC080FS001KW,Le Théodose,"36, route d'Abbeville",Saint-Valery-sur-Somme,80230,victor@letheodose.fr,,https://letheodose.fr/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC0020020020,Le Jardin,22 rue Principale,Neufchâtel-sur-Aisne,02190,lejardint@wanadoo.fr,+33 3 23 23 82 00,http://www.restaurant-le-jardin.com/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
HOTNPDC0001006ME,Hôtel Campanile Lille Est - Villeneuve d'Ascq,48 avenue de Canteleu,Villeneuve-d'Ascq,59650,lille.villeneuvedascq@campanile.fr,+33 3 20 91 83 10,https://lille-est-villeneuve-dascq.campanile.com/fr-fr/,SIM Picardie,,Restaurant
RESPIC080V50PYJ4,Le Relais Fleuri,5 route Nationale,Ailly-le-Haut-Clocher,80690,andre.journe@gmail.com,+33 3 22 28 01 07,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESHDF000V507JZ9,Au four merveilleux,2 Rue Bollaert-le-Gavrian,Cassel,59670,racinescassel@yahoo.fr,+33 3 28 40 72 16,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC0800040027,Auberge de la Vallée d'Ancre,6 RUE DU MOULIN,Authuille,80300,bourgogndenis@gmail.com,+33 3 22 75 15 18,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESHDF000V507EJX,Le T,16 Place Jean Jaurès,Somain,59490,contact@restaurant-le-t.fr,+33 3 27 88 90 50,https://sites.google.com/site/letsomain/home,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESHDF000V507EIL,Au Cap Compas,Quai Ouest,Gravelines,59820,,+33 3 28 22 56 42,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC060FS001NG,Le Bordeaux,2 place de l'hôtel de ville,Méru,60110,brasserie-le-bordeaux@orange.fr,+33 3 44 22 41 54,https://www.brasserie-le-bordeaux.fr/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC080V50UHD6,L'Aérodrome de la Baie de Somme,1 rue Michel Doré - D1001,Buigny-Saint-Maclou,80132,hotelrestaurant@laerodrome.com,+33 3 22 19 17 89,http://www.laerodrome.com/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC060V50BQSB,La Cave à Bières,13 Place Saint Jacques,Noyon,60400,,+33 3 44 03 10 77,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC002FS001EH,Le San marino,"1, place Hériot",Vailly-sur-Aisne,02370,contact@san-marino-restaurant-traiteur.com,+33 3 23 54 66 44,http://www.san-marino-restaurant-traiteur.com/san-marino.php,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC0800020118,Buffalo Grill,"49, Avenue de Grèce",Amiens,80094,,+33 3 22 95 50 55,http://www.buffalo-grill.fr/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
HOTPIC080FS00024,Les Aviateurs,"18, rue Victor Petit",Le Crotoy,80550,,,,SIM Picardie,,Restaurant
RESHDF000V5080MK,Le Val d'Auge,805 Avenue du Général de Gaulle,Bondues,59910,,+33 3 20 46 26 87,https://www.valdauge.com/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
HOTNPDCBD03,Hôtel Villa Gounod,2 rue Gounod,Lille,59800,,,,SIM Picardie,,Restaurant
RESPIC080V5131LV,Le Grain de Sel,1217 Avenue de la Plage,Fort-Mahon-Plage,80120,,+33 6 36 22 16 35,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC1600000047,Au Rendez-Vous Campagnard,1 Rue du Déluge,Corbeil-Cerf,60110,,+33 3 44 52 02 40,,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC080FS0012J,L'Auberge Les Deux Rives,Rue du Marais,Conty,80160,contact@val-de-selle.com,+33 3 22 41 33 58,http://www.val-de-selle.com/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
RESPIC060V505769,L'Auberge de Daniel,3 place de Jeu d'Arc,Mello,60660,aubergededaniel@gmail.com,+33 3 45 56 85 00 +33 6 67 90 59 67,https://www.aubergededaniel.fr/,Aisne: 03 23 27 76 76<br />Oise: 03 64 60 60 60<br />Somme: 03 22 71 22 71,,Restaurant
